,Ticker,Date,Name,AcquiredDisposedCode,TransactionCode,Shares,PricePerShare,SharesOwnedFollowing,fileDate
2330,ATSG,2023-03-24T00:00:00.000Z,VORHOLT JEFFREY J,A,P,250.0,19.6,34075.0,2023-03-24T18:33:16.000Z
2331,RNST,2023-03-22T00:00:00.000Z,MCGRAW EDWARD ROBINSON,D,D,8175.0,0.0,268279.0,2023-03-24T18:29:29.000Z
2332,RNST,2023-03-22T00:00:00.000Z,MCGRAW EDWARD ROBINSON,D,F,12948.0,31.05,255331.0,2023-03-24T18:29:29.000Z
2333,RNST,2023-03-22T00:00:00.000Z,Chapman Kevin D,D,F,4451.0,31.05,127887.0,2023-03-24T18:29:11.000Z
2334,RNST,2023-03-22T00:00:00.000Z,Chapman Kevin D,D,D,5905.0,0.0,132338.0,2023-03-24T18:29:11.000Z
2335,RNST,2023-03-22T00:00:00.000Z,COCHRAN JAMES SCOTT,D,D,4767.0,0.0,111444.0,2023-03-24T18:28:56.000Z
2336,RNST,2023-03-22T00:00:00.000Z,COCHRAN JAMES SCOTT,D,F,3431.0,31.05,108013.0,2023-03-24T18:28:56.000Z
2337,RNST,2023-03-22T00:00:00.000Z,WAYCASTER C MITCHELL,D,F,10750.0,31.05,189034.0,2023-03-24T18:28:42.000Z
2338,RNST,2023-03-22T00:00:00.000Z,WAYCASTER C MITCHELL,D,D,11580.0,0.0,199784.0,2023-03-24T18:28:42.000Z
2339,RNST,2023-03-22T00:00:00.000Z,Meredith David,D,F,1654.0,31.05,42814.0,2023-03-24T18:28:28.000Z
2340,RNST,2023-03-22T00:00:00.000Z,Meredith David,D,D,2497.0,0.0,44468.0,2023-03-24T18:28:28.000Z
2341,RNST,2023-03-22T00:00:00.000Z,Hutcheson Kelly,D,D,1362.0,0.0,16727.0,2023-03-24T18:28:14.000Z
2342,RNST,2023-03-22T00:00:00.000Z,Hutcheson Kelly,D,F,1030.0,31.05,15697.0,2023-03-24T18:28:14.000Z
2343,RNST,2023-03-22T00:00:00.000Z,Perry Curtis J,D,D,4767.0,0.0,63834.0,2023-03-24T18:27:57.000Z
2344,RNST,2023-03-22T00:00:00.000Z,Perry Curtis J,D,F,3421.0,31.05,60413.0,2023-03-24T18:27:57.000Z
2345,RNST,2023-03-22T00:00:00.000Z,Jeanfreau Mark,D,D,2497.0,0.0,42471.0,2023-03-24T18:27:42.000Z
2346,RNST,2023-03-22T00:00:00.000Z,Jeanfreau Mark,D,F,1880.0,31.05,40591.0,2023-03-24T18:27:42.000Z
2347,CRK,2023-03-23T00:00:00.000Z,BURNS ROLAND O,A,P,10000.0,10.0,950430.0,2023-03-24T18:20:12.000Z
2348,CRK,2023-03-24T00:00:00.000Z,BURNS ROLAND O,A,P,10000.0,9.8988,960430.0,2023-03-24T18:20:12.000Z
2349,UEC,2023-03-24T00:00:00.000Z,Adnani Amir,A,P,60000.0,2.6593,3615101.0,2023-03-24T18:15:57.000Z
2350,ATR,2023-03-23T00:00:00.000Z,Tanda Stephan B.,D,F,3222.0,111.72,145642.0,2023-03-24T17:56:47.000Z
2351,ATR,2023-03-23T00:00:00.000Z,Kuhn Robert,D,F,910.0,111.72,57670.0,2023-03-24T17:56:27.000Z
2352,ATR,2023-03-23T00:00:00.000Z,Vinczeller Shiela,D,F,351.0,111.72,20291.0,2023-03-24T17:56:09.000Z
2353,ATR,2023-03-23T00:00:00.000Z,Gong Xiangwei,D,F,3380.0,111.72,18942.0,2023-03-24T17:55:52.000Z
2354,ATR,2023-03-23T00:00:00.000Z,Touya Gael,D,F,5084.0,112.15,34155.0,2023-03-24T17:55:37.000Z
2355,ATR,2023-03-23T00:00:00.000Z,Tlili Hedi,D,F,540.0,112.15,10855.0,2023-03-24T17:53:14.000Z
2356,ATSG,2023-03-24T00:00:00.000Z,TURNER QUINT O,A,P,1000.0,19.73,254824.0,2023-03-24T17:49:39.000Z
2357,ATSG,2023-03-24T00:00:00.000Z,Rademacher Randy D,A,P,200.0,19.69,47104.0,2023-03-24T17:49:25.000Z
2358,BJDX,2023-03-24T00:00:00.000Z,Dey Svetlana,A,A,10000.0,0.44,47500.0,2023-03-24T17:48:27.000Z
2359,HCMC,2023-03-23T00:00:00.000Z,Santi Christopher,D,D,21500000.0,0.0,6553500001.0,2023-03-24T17:44:23.000Z
2360,NRIM,2023-03-23T00:00:00.000Z,SCHIERHORN JOSEPH M,A,A,2568.0,45.43,40716.0,2023-03-24T17:35:21.000Z
2361,NRIM,2023-03-23T00:00:00.000Z,Ballard Jed W,A,A,1336.0,45.43,5085.0,2023-03-24T17:33:41.000Z
2362,CVLY,2023-03-23T00:00:00.000Z,BROWN SARAH M,A,P,490.0,21.254,7279.077,2023-03-24T17:25:39.000Z
2363,HNNA,2023-03-23T00:00:00.000Z,OFFENBACH RODGER,D,S,500.0,7.8,115573.0,2023-03-24T17:22:47.000Z
2364,TRSSF,2023-03-23T00:00:00.000Z,"JW Asset Management, LLC",A,P,21600.0,1.4463,88572257.0,2023-03-24T17:18:13.000Z
2365,HONE,2019-08-16T00:00:00.000Z,Blake James W.,D,F,33128.0,10.13,258569.0,2023-03-24T17:17:53.000Z
2366,HONE,2022-05-18T00:00:00.000Z,Blake James W.,D,D,6872.0,0.0,252002.0,2023-03-24T17:17:53.000Z
2367,HONE,2022-05-18T00:00:00.000Z,Blake James W.,D,D,6474.0,13.95,245528.0,2023-03-24T17:17:53.000Z
2368,HONE,2022-05-19T00:00:00.000Z,Blake James W.,A,A,1813.0,,247341.0,2023-03-24T17:17:53.000Z
2369,HONE,2022-05-18T00:00:00.000Z,Blake James W.,A,A,14596.0,0.0,258874.0,2023-03-24T17:17:53.000Z
2370,HONE,2021-05-18T00:00:00.000Z,Blake James W.,D,F,14291.0,13.95,244278.0,2023-03-24T17:17:53.000Z
2371,UEC,2023-03-24T00:00:00.000Z,Abraham Spencer,A,P,38500.0,2.614,605437.0,2023-03-24T17:17:45.000Z
2372,HONE,2022-05-19T00:00:00.000Z,CASEY JOSEPH F,A,A,4533.0,0.0,303806.0,2023-03-24T17:04:27.000Z
2373,PGC,2023-03-24T00:00:00.000Z,Bowser Carmen M,A,P,1000.0,28.46,3167.8,2023-03-24T16:45:07.000Z
2374,MTCR,2023-03-23T00:00:00.000Z,Klassen Preston,D,A,842211.0,0.47,1384116.0,2023-03-24T16:35:32.000Z
2375,UEC,2023-03-24T00:00:00.000Z,MELBYE SCOTT,A,P,21000.0,2.5041,773781.0,2023-03-24T16:04:47.000Z
2376,amnb,2023-03-17T00:00:00.000Z,Martin Edward C,A,J,11.1944,29.83,11907.9046,2023-03-24T16:02:35.000Z
2377,amnb,2023-03-21T00:00:00.000Z,Martin Edward C,A,J,33.7196,31.15,11896.7102,2023-03-24T16:02:35.000Z
2378,amnb,2023-03-17T00:00:00.000Z,Martin Edward C,A,J,68.2327,31.57,11862.9906,2023-03-24T16:02:35.000Z
2379,amnb,2023-03-21T00:00:00.000Z,Joyce Rhonda P,A,J,56.3088,31.15,17003.9133,2023-03-24T15:39:48.000Z
2380,amnb,2023-03-17T00:00:00.000Z,Joyce Rhonda P,A,J,68.387,31.57,16947.6046,2023-03-24T15:39:48.000Z
2381,AEY,2023-03-22T00:00:00.000Z,Hart Joseph,A,A,45000.0,1.16,466122.0,2023-03-24T15:24:30.000Z
2382,AEY,2023-03-22T00:00:00.000Z,Hart Joseph,A,A,144800.0,1.16,610922.0,2023-03-24T15:24:30.000Z
2383,AEY,2023-03-22T00:00:00.000Z,Hart Joseph,A,A,225000.0,1.16,421122.0,2023-03-24T15:24:30.000Z
2384,AEY,2023-03-22T00:00:00.000Z,RUTLEDGE MICHAEL A,A,A,86200.0,1.16,179057.0,2023-03-24T15:03:20.000Z
2385,FRAF,2023-03-22T00:00:00.000Z,Hollar Mark R,A,P,3.0,30.99,9175.0,2023-03-24T15:01:40.000Z
2386,SFBC,2023-03-23T00:00:00.000Z,STILWELL JOSEPH,A,P,859.0,37.0,130180.0,2023-03-24T14:57:13.000Z
2387,CIVB,2023-03-23T00:00:00.000Z,WURM GERALD B,A,P,33.0,17.67,41172.839,2023-03-24T14:54:12.000Z
2388,CIVB,2023-03-23T00:00:00.000Z,WURM GERALD B,A,P,367.0,17.6999,39939.839,2023-03-24T14:54:12.000Z
2389,CIVB,2023-03-23T00:00:00.000Z,WURM GERALD B,A,P,400.0,17.69,41572.839,2023-03-24T14:54:12.000Z
2390,CIVB,2023-03-23T00:00:00.000Z,WURM GERALD B,A,P,30.0,17.72,41139.839,2023-03-24T14:54:12.000Z
2391,CIVB,2023-03-23T00:00:00.000Z,WURM GERALD B,A,P,1170.0,17.8692,41109.839,2023-03-24T14:54:12.000Z
2392,AEY,2023-03-22T00:00:00.000Z,Jones Jerry Don,A,A,65000.0,1.16,65000.0,2023-03-24T14:48:31.000Z
2393,CHH,2023-03-23T00:00:00.000Z,Bonds John,A,M,1232.0,81.15,35444.0,2023-03-24T14:45:57.000Z
2394,CHH,2023-03-23T00:00:00.000Z,Bonds John,D,F,884.0,113.05,34560.0,2023-03-24T14:45:57.000Z
2395,RCG,2023-03-23T00:00:00.000Z,STAHL MURRAY,A,P,45.0,1.72,52627.0,2023-03-24T14:17:18.000Z
2396,RCG,2023-03-23T00:00:00.000Z,STAHL MURRAY,A,P,1.0,1.72,135.0,2023-03-24T14:17:18.000Z
2397,RCG,2023-03-23T00:00:00.000Z,STAHL MURRAY,A,P,180.0,1.72,210400.0,2023-03-24T14:17:18.000Z
2398,RCG,2023-03-23T00:00:00.000Z,STAHL MURRAY,A,P,182.0,1.72,213743.0,2023-03-24T14:17:18.000Z
2399,RCG,2023-03-23T00:00:00.000Z,STAHL MURRAY,A,P,5.0,1.72,3751.0,2023-03-24T14:17:18.000Z
2400,CLH,2023-03-22T00:00:00.000Z,MCKIM ALAN S,D,G,90000.0,0.0,2895137.0,2023-03-24T13:57:38.000Z
2401,LEGH,2023-03-22T00:00:00.000Z,Shipley Douglas M,D,S,5755.0,21.43,3041714.0,2023-03-24T13:57:36.000Z
2402,CUBI,2023-03-22T00:00:00.000Z,SIDHU JAY S,D,F,1250.0,18.2,1166376.0,2023-03-24T13:57:33.000Z
2403,CUBI,2023-03-22T00:00:00.000Z,Sidhu Samvir S.,D,F,879.0,18.2,90632.0,2023-03-24T13:57:22.000Z
2404,CUBI,2023-03-22T00:00:00.000Z,Leibold Carla A,D,F,530.0,18.2,66046.0,2023-03-24T13:57:06.000Z
2405,CUBI,2023-03-22T00:00:00.000Z,Velasquez Jessie John Deano,D,F,98.0,18.2,2311.0,2023-03-24T13:56:48.000Z
2406,CUBI,2023-03-22T00:00:00.000Z,Bowman Andrew Hertz,D,F,344.0,18.2,15218.0,2023-03-24T13:56:39.000Z
2407,CUBI,2023-03-22T00:00:00.000Z,Hedde Glenn,D,F,345.0,18.2,63153.0,2023-03-24T13:56:28.000Z
2408,ATIP,2023-03-22T00:00:00.000Z,Burns Joanne,D,A,294118.0,0.0,337474.0,2023-03-24T13:30:23.000Z
2409,ATIP,2023-03-22T00:00:00.000Z,Cox Christopher L,D,A,2941176.0,0.0,2941176.0,2023-03-24T13:29:56.000Z
2410,ATIP,2023-03-22T00:00:00.000Z,Dourney Daniel,D,A,294118.0,0.0,323854.0,2023-03-24T13:28:53.000Z
2411,ATIP,2023-03-22T00:00:00.000Z,Parisi James E.,D,A,294118.0,0.0,363474.0,2023-03-24T13:28:32.000Z
2412,ATIP,2023-03-22T00:00:00.000Z,Oakes Augustus,D,A,735294.0,0.0,911600.0,2023-03-24T13:25:59.000Z
2413,ATIP,2023-03-22T00:00:00.000Z,Rhodes Brent Michael,D,A,514706.0,0.0,590886.0,2023-03-24T13:20:46.000Z
2414,ATIP,2023-03-22T00:00:00.000Z,Tansey Eimile,D,A,1470588.0,0.0,1604240.0,2023-03-24T13:16:48.000Z
2415,ATIP,2023-03-22T00:00:00.000Z,LARSEN JOHN L,D,A,367647.0,0.0,528160.0,2023-03-24T13:12:20.000Z
2416,AMSWA,2023-03-23T00:00:00.000Z,DOW H ALLAN,A,M,14324.0,11.08,111439.0,2023-03-24T13:11:45.000Z
2417,AMSWA,2023-03-23T00:00:00.000Z,DOW H ALLAN,D,S,14324.0,12.4592,97115.0,2023-03-24T13:11:45.000Z
2418,UFCS,2023-03-16T00:00:00.000Z,Woolstenhulme Micah G,A,P,1.0,26.345,30138.0,2023-03-24T13:08:31.000Z
2419,UFCS,2023-03-16T00:00:00.000Z,Woolstenhulme Micah G,A,P,200.0,26.4,30338.0,2023-03-24T13:08:31.000Z
2420,UFCS,2023-03-16T00:00:00.000Z,Woolstenhulme Micah G,A,P,299.0,26.4099,30137.0,2023-03-24T13:08:31.000Z
2421,ATIP,2023-03-22T00:00:00.000Z,Vitti Sharon,D,A,5147059.0,0.0,5691931.0,2023-03-24T13:07:07.000Z
2422,ATIP,2023-03-22T00:00:00.000Z,Jordan Joseph Francis,D,A,2205882.0,0.0,2572684.0,2023-03-24T13:02:06.000Z
2423,FMNB,2023-03-23T00:00:00.000Z,BESTIC GREGORY C,A,P,5000.0,12.5,75000.0,2023-03-24T13:01:05.000Z
2424,ATIP,2023-03-22T00:00:00.000Z,Sparks Teresa,D,A,294118.0,0.0,338931.0,2023-03-24T12:55:27.000Z
2425,MAIA,2023-03-23T00:00:00.000Z,Smith Stan,A,P,1862.0,3.43,542390.0,2023-03-24T12:53:46.000Z
2426,MAIA,2023-03-22T00:00:00.000Z,Smith Stan,A,P,1458.0,3.18,540528.0,2023-03-24T12:53:46.000Z
2427,ATIP,2023-03-22T00:00:00.000Z,Kantz Erik,D,A,735294.0,0.0,818836.0,2023-03-24T12:46:00.000Z
2428,ATIP,2023-03-22T00:00:00.000Z,Gregerson Scott,D,A,1470588.0,0.0,1470588.0,2023-03-24T12:36:27.000Z
2429,JUVF,2023-03-23T00:00:00.000Z,HAVICE TIMOTHY I,A,P,1100.0,15.5,51604.0,2023-03-24T12:27:14.000Z
2430,NYSE:NYCB,2023-03-22T00:00:00.000Z,Smith Lee Matthew,D,F,2237.0,0.0,1374110.0,2023-03-24T11:53:53.000Z
2431,ISSC,2023-03-23T00:00:00.000Z,Harborne Christopher,A,P,5730.0,7.7471,2591969.0,2023-03-24T11:30:32.000Z
2432,VTS,2023-03-22T00:00:00.000Z,STEINBERG JOSEPH S,A,P,158000.0,16.99,487047.0,2023-03-24T10:51:01.000Z
2433,VTS,2023-03-23T00:00:00.000Z,STEINBERG JOSEPH S,D,G,135119.0,0.0,1852977.0,2023-03-24T10:51:01.000Z
2434,TISI,2023-03-21T00:00:00.000Z,Tucker Keith D,D,F,7228.0,0.0,17811.0,2023-03-24T10:51:00.000Z
2435,TISI,2023-03-21T00:00:00.000Z,Tucker Keith D,A,M,21666.0,0.0,25039.0,2023-03-24T10:51:00.000Z
2436,PLTK,2023-03-22T00:00:00.000Z,Chau On,D,S,500000.0,10.492,81310506.0,2023-03-24T10:14:04.000Z
2437,CRM,2023-03-23T00:00:00.000Z,Weaver Amy E,D,S,2014.0,187.9568,36176.0,2023-03-24T01:59:34.000Z
2438,CRM,2023-03-22T00:00:00.000Z,Weaver Amy E,A,M,4010.0,0.0,39115.0,2023-03-24T01:59:34.000Z
2439,CRM,2023-03-23T00:00:00.000Z,Weaver Amy E,D,S,438.0,187.9568,38190.0,2023-03-24T01:59:34.000Z
2440,CRM,2023-03-22T00:00:00.000Z,Weaver Amy E,A,M,872.0,0.0,35105.0,2023-03-24T01:59:34.000Z
2441,CRM,2023-03-23T00:00:00.000Z,Weaver Amy E,D,S,487.0,187.9568,38628.0,2023-03-24T01:59:34.000Z
2442,CRM,2023-03-22T00:00:00.000Z,Weaver Amy E,A,M,968.0,0.0,34233.0,2023-03-24T01:59:34.000Z
2443,BOXL,2023-03-21T00:00:00.000Z,Pope Michael Ross,D,S,1368.0,0.414,1631610.0,2023-03-24T01:57:43.000Z
2444,CRM,2023-03-23T00:00:00.000Z,Tallapragada Srinivas,D,S,339.0,187.9568,57330.0,2023-03-24T01:57:18.000Z
2445,CRM,2023-03-22T00:00:00.000Z,Tallapragada Srinivas,A,M,968.0,0.0,52787.0,2023-03-24T01:57:18.000Z
2446,CRM,2023-03-22T00:00:00.000Z,Tallapragada Srinivas,A,M,872.0,0.0,53659.0,2023-03-24T01:57:18.000Z
2447,CRM,2023-03-23T00:00:00.000Z,Tallapragada Srinivas,D,S,1616.0,187.9568,55408.0,2023-03-24T01:57:18.000Z
2448,CRM,2023-03-23T00:00:00.000Z,Tallapragada Srinivas,D,S,306.0,187.9568,57024.0,2023-03-24T01:57:18.000Z
2449,CRM,2023-03-22T00:00:00.000Z,Tallapragada Srinivas,A,M,4010.0,0.0,57669.0,2023-03-24T01:57:18.000Z
2450,CRM,2023-03-23T00:00:00.000Z,Reddy Sundeep G.,D,S,221.0,187.9568,1625.0,2023-03-24T01:55:23.000Z
2451,CRM,2023-03-22T00:00:00.000Z,Reddy Sundeep G.,A,M,573.0,0.0,1846.0,2023-03-24T01:55:23.000Z
2452,MOND,2023-03-15T00:00:00.000Z,Pasupuleti Venkat,A,J,128946.0,0.0,128946.0,2023-03-24T01:53:39.000Z
2453,CRM,2023-03-22T00:00:00.000Z,Millham Brian,A,M,1635.0,0.0,10294.0,2023-03-24T01:52:08.000Z
2454,CRM,2023-03-23T00:00:00.000Z,Millham Brian,D,S,2990.0,187.9568,13448.0,2023-03-24T01:52:08.000Z
2455,CRM,2023-03-23T00:00:00.000Z,Millham Brian,D,S,573.0,187.9568,16438.0,2023-03-24T01:52:08.000Z
2456,CRM,2023-03-23T00:00:00.000Z,Millham Brian,D,S,108.0,187.9568,17011.0,2023-03-24T01:52:08.000Z
2457,CRM,2023-03-22T00:00:00.000Z,Millham Brian,A,M,6825.0,0.0,17119.0,2023-03-24T01:52:08.000Z
2458,CRM,2023-03-22T00:00:00.000Z,Millham Brian,A,M,308.0,0.0,8659.0,2023-03-24T01:52:08.000Z
2459,CRM,2023-03-23T00:00:00.000Z,Hyder Brent,D,S,292.0,187.9568,9606.0,2023-03-24T01:50:06.000Z
2460,CRM,2023-03-22T00:00:00.000Z,Hyder Brent,A,M,2291.0,0.0,9898.0,2023-03-24T01:50:06.000Z
2461,CRM,2023-03-22T00:00:00.000Z,Hyder Brent,A,M,581.0,0.0,7607.0,2023-03-24T01:50:06.000Z
2462,CRM,2023-03-23T00:00:00.000Z,Hyder Brent,D,S,1151.0,187.9568,8455.0,2023-03-24T01:50:06.000Z
2463,CRM,2023-03-22T00:00:00.000Z,Harris Parker,A,M,4010.0,0.0,102742.0,2023-03-24T01:46:50.000Z
2464,CRM,2023-03-22T00:00:00.000Z,Harris Parker,A,M,1065.0,0.0,97860.0,2023-03-24T01:46:50.000Z
2465,CRM,2023-03-23T00:00:00.000Z,Harris Parker,D,S,2014.0,187.9568,99755.0,2023-03-24T01:46:50.000Z
2466,CRM,2023-03-23T00:00:00.000Z,Harris Parker,D,S,438.0,187.9568,101769.0,2023-03-24T01:46:50.000Z
2467,CRM,2023-03-23T00:00:00.000Z,Harris Parker,D,S,535.0,187.9568,102207.0,2023-03-24T01:46:50.000Z
2468,CRM,2023-03-22T00:00:00.000Z,Harris Parker,A,M,872.0,0.0,98732.0,2023-03-24T01:46:50.000Z
2469,NLST,2023-03-22T00:00:00.000Z,Hong Chun K,D,S,208634.0,4.0037,4111177.0,2023-03-24T01:33:04.000Z
2470,NLST,2023-03-21T00:00:00.000Z,Hong Chun K,D,S,41366.0,4.0,4319811.0,2023-03-24T01:33:04.000Z
2471,SLNH,2023-03-21T00:00:00.000Z,Thomas Jessica L.,A,A,25000.0,0.0,73031.0,2023-03-24T01:07:06.000Z
2472,ZIP,2023-03-21T00:00:00.000Z,SHIMANOVSKY BORIS F.,D,S,11816.0,15.0087,161873.0,2023-03-24T01:05:27.000Z
2473,SLNH,2023-03-21T00:00:00.000Z,Patman Philip F Jr,A,A,100000.0,0.0,138820.0,2023-03-24T01:05:00.000Z
2474,ZIP,2023-03-21T00:00:00.000Z,YARBROUGH TIMOTHY G.,D,S,7841.0,15.0026,242076.0,2023-03-24T01:04:21.000Z
2475,SLNH,2023-03-21T00:00:00.000Z,OReilly Mary Jennifer,A,A,25000.0,0.0,51882.0,2023-03-24T01:02:08.000Z
2476,REVRQ,2023-03-22T00:00:00.000Z,Perelman Debra Golding,D,S,145008.0,0.3953,139034.0,2023-03-24T00:33:51.000Z
2477,REVRQ,2023-03-23T00:00:00.000Z,Perelman Debra Golding,D,S,139034.0,0.3006,0.0,2023-03-24T00:33:51.000Z
2478,REVRQ,2023-03-21T00:00:00.000Z,Perelman Debra Golding,D,S,142500.0,0.4079,284042.0,2023-03-24T00:33:51.000Z
2479,ALT,2023-03-23T00:00:00.000Z,Harris Matthew Scott,A,P,10000.0,4.22,33311.0,2023-03-24T00:28:29.000Z
2480,BHIL,2023-03-21T00:00:00.000Z,Fundler Yevgeny,D,S,2135.0,1.3093,15742.0,2023-03-24T00:26:02.000Z
2481,BHIL,2023-03-22T00:00:00.000Z,Fundler Yevgeny,D,S,2336.0,1.252,13406.0,2023-03-24T00:26:02.000Z
2482,BHIL,2023-03-23T00:00:00.000Z,Fundler Yevgeny,D,S,3159.0,1.1928,10247.0,2023-03-24T00:26:02.000Z
2483,BHIL,2023-03-22T00:00:00.000Z,Bull Jason,D,S,3939.0,1.252,22618.0,2023-03-24T00:24:44.000Z
2484,BHIL,2023-03-21T00:00:00.000Z,Bull Jason,D,S,3599.0,1.3093,26557.0,2023-03-24T00:24:44.000Z
2485,BHIL,2023-03-23T00:00:00.000Z,Bull Jason,D,S,5326.0,1.1928,17292.0,2023-03-24T00:24:44.000Z
2486,BHIL,2023-03-23T00:00:00.000Z,Bennett Bruce Tyler,D,S,5061.0,1.1928,27566.0,2023-03-24T00:23:23.000Z
2487,BHIL,2023-03-22T00:00:00.000Z,Bennett Bruce Tyler,D,S,3743.0,1.252,32627.0,2023-03-24T00:23:23.000Z
2488,BHIL,2023-03-21T00:00:00.000Z,Bennett Bruce Tyler,D,S,3420.0,1.3093,36370.0,2023-03-24T00:23:23.000Z
2489,MDVL,2023-03-21T00:00:00.000Z,Seabaugh Ramona,D,S,3287.0,0.307,18319.0,2023-03-24T00:16:17.000Z
2490,PNT,2023-03-21T00:00:00.000Z,HOGUE GERALD L.,A,M,17936.0,6.97,21596.0,2023-03-24T00:09:32.000Z
2491,ENVX,2023-03-22T00:00:00.000Z,Pietzke Steffen,D,F,1522.0,11.01,554694.0,2023-03-24T00:06:31.000Z
2492,TARS,2023-03-22T00:00:00.000Z,Greenstein Leonard M.,D,S,332.0,12.64,32131.0,2023-03-24T00:04:57.000Z
2493,TARS,2023-03-23T00:00:00.000Z,Greenstein Leonard M.,D,S,346.0,12.15,31785.0,2023-03-24T00:04:57.000Z
2494,TARS,2023-03-21T00:00:00.000Z,Greenstein Leonard M.,D,S,326.0,12.89,32463.0,2023-03-24T00:04:57.000Z
2495,TARS,2023-03-22T00:00:00.000Z,Trevejo Jose M.,D,S,529.0,12.64,6572.0,2023-03-24T00:02:56.000Z
2496,TARS,2023-03-23T00:00:00.000Z,Trevejo Jose M.,D,S,465.0,12.15,6107.0,2023-03-24T00:02:56.000Z
2497,TARS,2023-03-21T00:00:00.000Z,Trevejo Jose M.,D,S,519.0,12.89,7101.0,2023-03-24T00:02:56.000Z
2498,FUBO,2023-03-22T00:00:00.000Z,Janedis John,A,P,8000.0,1.2199,18000.0,2023-03-24T00:00:53.000Z
2499,TARS,2023-03-21T00:00:00.000Z,Neervannan Seshadri,D,S,372.0,12.89,55465.0,2023-03-23T23:56:35.000Z
2500,TARS,2023-03-22T00:00:00.000Z,Neervannan Seshadri,D,S,379.0,12.64,55086.0,2023-03-23T23:56:35.000Z
2501,TARS,2023-03-23T00:00:00.000Z,Neervannan Seshadri,D,S,390.0,12.15,54696.0,2023-03-23T23:56:35.000Z
2502,TARS,2023-03-22T00:00:00.000Z,Wahl Bryan,D,S,357.0,12.64,16773.0,2023-03-23T23:52:43.000Z
2503,TARS,2023-03-21T00:00:00.000Z,Wahl Bryan,D,S,350.0,12.89,17130.0,2023-03-23T23:52:43.000Z
2504,TARS,2023-03-23T00:00:00.000Z,Wahl Bryan,D,S,371.0,12.15,16402.0,2023-03-23T23:52:43.000Z
2505,TARS,2023-03-22T00:00:00.000Z,Azamian Bobak R.,D,S,709.0,12.64,9334.0,2023-03-23T23:50:48.000Z
2506,TARS,2023-03-21T00:00:00.000Z,Azamian Bobak R.,D,S,679.0,12.89,10043.0,2023-03-23T23:50:48.000Z
2507,TARS,2023-03-23T00:00:00.000Z,Azamian Bobak R.,D,S,737.0,12.15,8597.0,2023-03-23T23:50:48.000Z
2508,TYRA,2023-03-23T00:00:00.000Z,Harris Todd,D,S,2800.0,16.0,1701276.0,2023-03-23T23:49:09.000Z
2509,TYRA,2023-03-23T00:00:00.000Z,Harris Todd,A,M,2800.0,2.25,1704076.0,2023-03-23T23:49:09.000Z
2510,TYRA,2023-03-22T00:00:00.000Z,Harris Todd,D,S,4043.0,16.0,1701276.0,2023-03-23T23:49:09.000Z
2511,TYRA,2023-03-22T00:00:00.000Z,Harris Todd,A,M,4043.0,2.25,1705319.0,2023-03-23T23:49:09.000Z
2512,TYRA,2023-03-21T00:00:00.000Z,Harris Todd,D,S,12393.0,16.0,1701276.0,2023-03-23T23:49:09.000Z
2513,TYRA,2023-03-21T00:00:00.000Z,Harris Todd,A,M,12393.0,2.25,1713669.0,2023-03-23T23:49:09.000Z
2514,TARS,2023-03-22T00:00:00.000Z,Whitfield Dianne C.,D,S,333.0,12.64,11564.0,2023-03-23T23:48:38.000Z
2515,TARS,2023-03-21T00:00:00.000Z,Whitfield Dianne C.,D,S,326.0,12.89,11897.0,2023-03-23T23:48:38.000Z
2516,TARS,2023-03-23T00:00:00.000Z,Whitfield Dianne C.,D,S,345.0,12.15,11219.0,2023-03-23T23:48:38.000Z
2517,TYRA,2023-03-22T00:00:00.000Z,Bensen Daniel,D,S,3800.0,16.0,527981.0,2023-03-23T23:47:49.000Z
2518,TYRA,2023-03-23T00:00:00.000Z,Bensen Daniel,D,S,4827.0,16.0,527981.0,2023-03-23T23:47:49.000Z
2519,TYRA,2023-03-22T00:00:00.000Z,Bensen Daniel,A,M,3800.0,0.61,531781.0,2023-03-23T23:47:49.000Z
2520,TYRA,2023-03-21T00:00:00.000Z,Bensen Daniel,A,M,14100.0,0.61,542081.0,2023-03-23T23:47:49.000Z
2521,TYRA,2023-03-21T00:00:00.000Z,Bensen Daniel,D,S,14100.0,16.0,527981.0,2023-03-23T23:47:49.000Z
2522,TYRA,2023-03-23T00:00:00.000Z,Bensen Daniel,A,M,4827.0,0.61,532808.0,2023-03-23T23:47:49.000Z
2523,TARS,2023-03-21T00:00:00.000Z,Mottiwala Aziz,D,S,349.0,12.89,53558.0,2023-03-23T23:46:10.000Z
2524,TARS,2023-03-22T00:00:00.000Z,Mottiwala Aziz,D,S,357.0,12.64,53201.0,2023-03-23T23:46:10.000Z
2525,TARS,2023-03-23T00:00:00.000Z,Mottiwala Aziz,D,S,372.0,12.15,52829.0,2023-03-23T23:46:10.000Z
2526,PMTS,2023-03-21T00:00:00.000Z,Seaman Bradley S,A,M,5064.0,,5064.0,2023-03-23T23:44:05.000Z
2527,PMTS,2023-03-21T00:00:00.000Z,Pearce Robert,A,M,5064.0,,88253.0,2023-03-23T23:39:44.000Z
2528,PMTS,2023-03-21T00:00:00.000Z,Soranno Keating Valerie,A,M,5064.0,,23861.0,2023-03-23T23:36:41.000Z
2529,PCB,2023-03-23T00:00:00.000Z,CHANG TIMOTHY,A,M,3150.0,10.33,40725.0,2023-03-23T23:35:44.000Z
